105430
104731
105819
104665
105806
105932
105138
105379
104607
126610
106109
106148
105807
106065
104871
111202
105227
105657
106432
104655
106121
104327
200282
105643
105777
111513
104925
105539
105902
106000
105051
106378
111153
105554
105341
103819
104926
106216
126203
105916
104198
106426
105676
105376
104719
105208
105432
104898
144750
105992
105732
200005
128034
104545
104797
105147
125802
111797
104291
105449
103333
200175
111575
105614
105373
104259
106423
105936
106283
106186
106045
105062
106401
105967
105583
104810
103852
111794
105173
109739
104919
111456
106421
105357
111581
200484
104792
144719
104918
104745
105453
106415
111815
124187
105332
105550
117360
200615
106298
105023
105077
105683
126094
105163
105815
106043
104312
133430
104468
106058
105155
105311
105526
106233
111442
126207
104386
106071
105882
104678
126774
104542
104563
104269
106210
104527
104999
100644
